2026-07-07 11:15:06 info: Congratulations, your extension "Embold" is now active!
2026-07-07 11:15:06 info: ************* init ****************
2026-07-07 11:15:06 info: tempDirectory : c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 11:15:13 error: SQLITE_ERROR: no such table: issues
2026-07-07 11:15:14 info: Extraction complete for source: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\resources\embold-scanner-archive.zip, destination: c:\Users\USER\.vscode\extensions\embold-vscode.embold-0.3.8\temp
2026-07-07 11:15:14 info: Extension installed on machine OS : win32
2026-07-07 11:15:14 info: Loading issues from local database on startup (checkbox unchecked)
2026-07-07 11:15:14 info: Using emboldDBDir: c:\Users\USER\Documents\GitHub\ai-survey-builder\.embold
2026-07-07 11:15:14 info: NO_PROXY set from VS Code http.noProxy: 
2026-07-07 11:15:14 info: NODE_TLS_REJECT_UNAUTHORIZED not set (SSL verification enabled)
2026-07-07 11:15:14 info: Using system certificates for SSL verification
2026-07-07 11:15:15 info: [STARTUP] Processing 0 total issues from database
2026-07-07 11:15:15 info: [STARTUP] Issues sorted by file path
2026-07-07 11:15:15 info: [STARTUP] Complete - Processed: 0, Skipped: 0
2026-07-07 11:15:15 info: Fetched the issues from DB
2026-07-07 11:15:15 info: Java version installed on machine : 
openjdk version "17.0.14" 2025-01-21 LTS
OpenJDK Runtime Environment Microsoft-10800295 (build 17.0.14+7-LTS)
OpenJDK 64-Bit Server VM Microsoft-10800295 (build 17.0.14+7-LTS, mixed mode, sharing)

2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:10:47 info: Row(s) deleted
2026-07-07 12:11:07 info: Row(s) deleted
2026-07-07 12:11:23 info: Row(s) deleted
2026-07-07 12:11:23 info: Row(s) deleted
2026-07-07 12:11:23 info: Row(s) deleted
2026-07-07 12:11:51 info: Row(s) deleted
2026-07-07 12:11:55 info: Row(s) deleted
2026-07-07 12:12:13 info: Row(s) deleted
2026-07-07 12:25:21 info: Row(s) deleted
2026-07-07 12:57:45 info: Row(s) deleted
2026-07-07 12:59:46 info: Row(s) deleted
2026-07-07 13:00:46 info: Row(s) deleted
2026-07-07 13:03:31 info: Row(s) deleted
2026-07-07 13:06:49 info: Row(s) deleted
2026-07-07 13:14:13 info: Row(s) deleted
2026-07-07 13:17:14 info: Row(s) deleted
2026-07-07 13:20:54 info: Row(s) deleted
2026-07-07 13:29:36 info: Row(s) deleted
2026-07-07 13:39:09 info: Row(s) deleted
2026-07-07 13:42:14 info: Row(s) deleted
2026-07-07 13:45:16 info: Row(s) deleted
2026-07-07 13:48:17 info: Row(s) deleted
2026-07-07 13:51:19 info: Row(s) deleted
2026-07-07 13:54:35 info: Row(s) deleted
2026-07-07 13:58:40 info: Row(s) deleted
2026-07-07 14:01:41 info: Row(s) deleted
2026-07-07 14:04:43 info: Row(s) deleted
2026-07-07 14:07:28 info: Row(s) deleted
2026-07-07 14:07:47 info: Row(s) deleted
2026-07-07 14:13:14 info: Row(s) deleted
2026-07-07 14:19:01 info: Row(s) deleted
2026-07-07 14:22:14 info: Row(s) deleted
2026-07-07 14:25:44 info: Row(s) deleted
2026-07-07 14:28:46 info: Row(s) deleted
2026-07-07 14:31:47 info: Row(s) deleted
2026-07-07 14:34:48 info: Row(s) deleted
2026-07-07 14:37:50 info: Row(s) deleted
2026-07-07 14:40:51 info: Row(s) deleted
2026-07-07 14:43:53 info: Row(s) deleted
2026-07-07 14:46:55 info: Row(s) deleted
2026-07-07 14:49:22 info: Row(s) deleted
2026-07-07 14:49:22 info: Row(s) deleted
2026-07-07 14:49:22 info: Row(s) deleted
2026-07-07 14:49:23 info: Row(s) deleted
2026-07-07 14:49:23 info: Row(s) deleted
2026-07-07 14:49:51 info: Row(s) deleted
2026-07-07 14:49:53 info: Row(s) deleted
2026-07-07 14:49:56 info: Row(s) deleted
2026-07-07 14:53:32 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
2026-07-07 14:53:34 info: Row(s) deleted
